RKneeAngle
File	Frame	X 	Y 	Z 
C:\Motion Data\1244\Processed\1244jb31.c3d	
 - 	143	9.180242	0.949073	-2.663662
 - 	144	11.980031	0.884080	-2.470498
 - 	145	14.463834	1.232506	-0.575946
 - 	146	17.361839	1.391099	0.952490
 - 	147	20.967888	2.140898	4.251879
 - 	148	25.655493	3.947500	7.981513
 - 	149	30.574738	6.642744	7.956631
 - 	150	35.944283	8.560064	5.693877
 - 	151	41.909664	8.902773	1.383451
 - 	152	48.053585	8.484206	-0.904296
 - 	153	53.781628	8.428512	-0.346443
 - 	154	57.810604	10.230144	0.442560
 - 	155	60.839455	9.487151	0.537648
 - 	156	62.728943	8.131862	0.478865
 - 	157	63.301830	8.663202	1.052574
 - 	158	62.858006	7.960607	2.410206
 - 	159	61.035950	7.653694	2.871072
 - 	160	59.064095	7.681659	4.908537
 - 	161	56.188641	7.997044	7.173848
 - 	162	52.746235	7.758721	10.135098
 - 	163	50.151119	5.218055	14.511557
 - 	164	43.530228	7.128477	16.141359
 - 	165	38.079285	5.823123	18.090578
 - 	166	32.011547	4.753655	17.668036
 - 	167	24.867636	3.621511	16.217319
 - 	168	18.514729	1.751484	13.304781
 - 	169	11.580136	0.753550	12.413959
 - 	170	6.417938	-0.977225	13.278997
 - 	171	3.305530	-4.062466	14.948938
 - 	172	0.379596	-6.355012	17.641163
 - 	173	-2.522965	-8.034041	19.278700
 - 	174	-2.330331	-8.933574	24.121363
 - 	175	-0.578098	-8.902268	27.448120
 - 	176	1.200383	-8.032957	26.774794
 - 	177	3.221455	-7.278284	27.040422
 - 	178	3.932202	-7.191430	28.162971
 - 	179	3.160962	-8.068901	26.138350
 - 	180	3.196761	-8.300876	24.497334
 - 	181	3.553634	-8.674850	24.662790
 - 	182	4.913734	-8.079906	25.864634
 - 	183	6.799393	-7.442722	26.954155
 - 	184	7.717638	-7.356749	24.859282
 - 	185	7.934653	-7.267773	22.967878
 - 	186	7.390821	-8.170392	19.284744
 - 	187	6.178082	-8.676612	17.413797
 - 	188	5.710737	-8.630008	19.304832
 - 	189	5.193123	-7.865488	20.964504
 - 	190	5.056684	-8.043493	22.209949
 - 	191	2.217907	-8.308845	6.020169
 - 	192	1.568975	-7.795919	-1.494758
 - 	193	2.990221	-7.486969	1.534383
 - 	194	4.709282	-6.065810	8.937045
 - 	195	5.403777	-5.156358	12.596664
 - 	196	5.677899	-5.484842	9.689023
