LShoulderAngle
File	Frame	X 	Y 	Z 
C:\Motion Data\1244\Processed\1244jb31.c3d	
 - 	135	-11.147330	-6.704182	-51.374249
 - 	136	-10.758747	-6.325145	-53.068954
 - 	137	-10.439612	-5.857544	-54.423157
 - 	138	-10.100276	-5.575610	-54.702816
 - 	139	-9.604148	-4.542503	-58.686012
 - 	140	-9.313217	-3.827176	-61.938854
 - 	141	-8.966192	-3.935019	-63.229992
 - 	142	-8.790213	-3.770046	-64.719208
 - 	143	-8.035270	-3.752652	-68.234222
 - 	144	-7.689429	-4.264521	-69.552269
 - 	145	-7.140475	-4.367599	-69.939156
 - 	146	-7.053392	-4.298896	-71.694168
 - 	147	-7.153274	-3.927346	-74.465294
 - 	148	-7.655093	-4.460817	-70.712524
 - 	149	-7.562698	-4.434793	-66.895905
 - 	150	-8.531419	-3.336946	-69.790154
 - 	151	-9.110286	-2.532774	-69.619057
 - 	152	-9.681760	-1.278374	-69.761597
 - 	153	-10.523293	-0.025168	-69.445625
 - 	154	-11.620730	0.915979	-68.207985
 - 	155	-12.633484	1.744412	-67.035355
 - 	156	-13.957954	3.028006	-65.746529
 - 	157	-14.476528	4.431494	-67.040482
 - 	158	-15.855789	5.361887	-66.468941
 - 	159	-17.231392	6.381983	-66.404228
 - 	160	-18.463659	7.242724	-66.061195
 - 	161	-19.430485	8.447013	-66.037872
 - 	162	-20.548632	9.347485	-65.553619
 - 	163	-21.899191	10.296082	-65.301712
 - 	164	-21.972185	11.019244	-66.126236
 - 	165	-22.785000	11.339165	-65.595345
 - 	166	-22.777960	12.273788	-67.027985
 - 	167	-24.472256	12.057275	-65.801674
 - 	168	-23.962185	12.212192	-66.533417
 - 	169	-24.182980	12.365010	-67.198151
 - 	170	-24.023239	12.667926	-67.664917
 - 	171	-24.952547	12.342906	-67.642494
 - 	172	-23.822403	12.317251	-68.482887
 - 	173	-23.629637	11.815094	-68.774872
 - 	174	-22.884863	11.699980	-69.390831
 - 	175	-23.272783	11.182646	-69.007431
