  5.5555556e-002	  6.0502491e+001	 -1.5429522e+000	  4.8540150e+001	 -1.0206958e-001	 -7.8668691e-002	 -3.1581236e+000	 -3.9008214e-001	 -1.1067980e-001	 -2.2184249e-001	 -3.5342900e-001	  1.1315096e+000	  3.3391378e-001	  2.8528952e-001	  1.0973252e-001	 -8.9558262e-002	 -1.2264168e-001	  8.3509354e-001	  1.1843928e-001	 -8.8682528e-002	 -2.3504728e-002	  9.3442835e-002	 -1.1535308e-001	 -4.8220201e-001	  1.0111322e+000	 -4.4544794e-001	 -3.4813577e-001	  6.6394694e-001	
  6.1111111e-002	  5.9764128e+001	 -1.5546760e+000	  4.8484074e+001	 -1.0322689e-001	 -8.4072590e-002	 -3.1671139e+000	 -3.9253289e-001	 -1.2144245e-001	 -2.2049668e-001	 -3.6277135e-001	  1.1270626e+000	  3.3810348e-001	  2.7961577e-001	  1.1356250e-001	 -9.7202228e-002	 -1.2466786e-001	  8.2099389e-001	  1.1131426e-001	 -8.7285802e-002	 -2.9465467e-002	  1.0001321e-001	 -1.2066690e-001	 -4.8087594e-001	  1.0072155e+000	 -4.4557653e-001	 -3.4708605e-001	  6.6026384e-001	
  6.6666667e-002	  5.9020020e+001	 -1.5654915e+000	  4.8425680e+001	 -1.0444398e-001	 -8.9662331e-002	 -3.1760695e+000	 -3.9484617e-001	 -1.3252835e-001	 -2.1951965e-001	 -3.7276672e-001	  1.1217751e+000	  3.4235315e-001	  2.7349182e-001	  1.1760786e-001	 -1.0511959e-001	 -1.2650565e-001	  8.0699846e-001	  1.0463821e-001	 -8.5915198e-002	 -3.5685337e-002	  1.0632799e-001	 -1.2614231e-001	 -4.7937215e-001	  1.0027987e+000	 -4.4577235e-001	 -3.4618670e-001	  6.5663532e-001	
  7.2222222e-002	  5.8272755e+001	 -1.5643989e+000	  4.8371007e+001	 -1.0615381e-001	 -9.5399476e-002	 -3.1846197e+000	 -3.9693743e-001	 -1.4380817e-001	 -2.1897674e-001	 -3.8352175e-001	  1.1155567e+000	  3.4657107e-001	  2.6707051e-001	  1.2183904e-001	 -1.1308368e-001	 -1.2839674e-001	  7.9333518e-001	  9.8451801e-002	 -8.4591869e-002	 -4.2098907e-002	  1.1219359e-001	 -1.3171830e-001	 -4.7766896e-001	  9.9788519e-001	 -4.4602214e-001	 -3.4548562e-001	  6.5315867e-001	
  7.7777778e-002	  5.7524890e+001	 -1.5649686e+000	  4.8321516e+001	 -1.0783032e-001	 -1.0108575e-001	 -3.1927405e+000	 -3.9869614e-001	 -1.5515159e-001	 -2.1890975e-001	 -3.9515594e-001	  1.1083192e+000	  3.5064465e-001	  2.6052171e-001	  1.2622033e-001	 -1.2087502e-001	 -1.3058509e-001	  7.8022321e-001	  9.2798625e-002	 -8.3334511e-002	 -4.8634815e-002	  1.1742646e-001	 -1.3733075e-001	 -4.7575007e-001	  9.9248553e-001	 -4.4630391e-001	 -3.4502482e-001	  6.4992743e-001	
  8.3333333e-002	  5.6777869e+001	 -1.5532700e+000	  4.8278555e+001	 -1.0990475e-001	 -1.0684081e-001	 -3.2001121e+000	 -3.9998527e-001	 -1.6643344e-001	 -2.1933011e-001	 -4.0779866e-001	  1.0999768e+000	  3.5444030e-001	  2.5402605e-001	  1.3071090e-001	 -1.2829539e-001	 -1.3330171e-001	  7.6786606e-001	  8.7729196e-002	 -8.2156843e-002	 -5.5218050e-002	  1.2186317e-001	 -1.4291511e-001	 -4.7360591e-001	  9.8661771e-001	 -4.4658668e-001	 -3.4483728e-001	  6.4702644e-001	
  8.8888889e-002	  5.6035601e+001	 -1.5449890e+000	  4.8247918e+001	 -1.1180788e-001	 -1.1231149e-001	 -3.2067190e+000	 -4.0064310e-001	 -1.7753900e-001	 -2.2021421e-001	 -4.2158456e-001	  1.0904469e+000	  3.5780439e-001	  2.4776802e-001	  1.3526641e-001	 -1.3517938e-001	 -1.3675066e-001	  7.5644522e-001	  8.3303140e-002	 -8.1065324e-002	 -6.1772398e-002	  1.2536907e-001	 -1.4840924e-001	 -4.7123455e-001	  9.8030774e-001	 -4.4683068e-001	 -3.4494440e-001	  6.4452721e-001	
  9.4444444e-002	  5.5298611e+001	 -1.5250247e+000	  4.8226132e+001	 -1.1394988e-001	 -1.1778397e-001	 -3.2123370e+000	 -4.0048750e-001	 -1.8836838e-001	 -2.2150150e-001	 -4.3664745e-001	  1.0796492e+000	  3.6056598e-001	  2.4192808e-001	  1.3984104e-001	 -1.4140294e-001	 -1.4109706e-001	  7.4611470e-001	  7.9589133e-002	 -8.0057489e-002	 -6.8223001e-002	  1.2784491e-001	 -1.5375602e-001	 -4.6864215e-001	  9.7358961e-001	 -4.4698854e-001	 -3.4535448e-001	  6.4248405e-001	
  1.0000000e-001	  5.4571249e+001	 -1.5103329e+000	  4.8222771e+001	 -1.1571263e-001	 -1.2278629e-001	 -3.2169571e+000	 -3.9932291e-001	 -1.9883954e-001	 -2.2309567e-001	 -4.5311276e-001	  1.0675058e+000	  3.6254121e-001	  2.3667427e-001	  1.4438983e-001	 -1.4688796e-001	 -1.4645759e-001	  7.3699660e-001	  7.6662363e-002	 -7.9121192e-002	 -7.4498959e-002	  1.2923102e-001	 -1.5890585e-001	 -4.6584278e-001	  9.6650479e-001	 -4.4700711e-001	 -3.4606235e-001	  6.4093119e-001	
  1.0555556e-001	  5.3853217e+001	 -1.4851760e+000	  4.8229243e+001	 -1.1753529e-001	 -1.2773658e-001	 -3.2205105e+000	 -3.9694987e-001	 -2.0888986e-001	 -2.2486880e-001	 -4.7108917e-001	  1.0539411e+000	  3.6353963e-001	  2.3215342e-001	  1.4887126e-001	 -1.5160311e-001	 -1.5289408e-001	  7.2917784e-001	  7.4599640e-002	 -7.8234966e-002	 -8.0535871e-002	  1.2950880e-001	 -1.6381867e-001	 -4.6285769e-001	  9.5910089e-001	 -4.4683023e-001	 -3.4705005e-001	  6.3988116e-001	
  1.1111111e-001	  5.3148387e+001	 -1.4665596e+000	  4.8258651e+001	 -1.1873655e-001	 -1.3211341e-001	 -3.2229585e+000	 -3.9317640e-001	 -2.1847638e-001	 -2.2666829e-001	 -4.9065972e-001	  1.0388830e+000	  3.6337208e-001	  2.2848241e-001	  1.5324959e-001	 -1.5556088e-001	 -1.6041026e-001	  7.2270836e-001	  7.3472598e-002	 -7.7369601e-002	 -8.6278192e-002	  1.2869971e-001	 -1.6846550e-001	 -4.5971419e-001	  9.5142967e-001	 -4.4640210e-001	 -3.4828872e-001	  6.3932476e-001	
  1.1666667e-001	  5.2455943e+001	 -1.4394295e+000	  4.8297118e+001	 -1.1983429e-001	 -1.3639529e-001	 -3.2244308e+000	 -3.8783059e-001	 -2.2757456e-001	 -2.2832570e-001	 -5.1187332e-001	  1.0222647e+000	  3.6185968e-001	  2.2574018e-001	  1.5749693e-001	 -1.5881163e-001	 -1.6895205e-001	  7.1760088e-001	  7.3339780e-002	 -7.6490814e-002	 -9.1681257e-002	  1.2686184e-001	 -1.7282949e-001	 -4.5644403e-001	  9.4354433e-001	 -4.4567115e-001	 -3.4974126e-001	  6.3923240e-001	
  1.2222222e-001	  5.1778125e+001	 -1.4191510e+000	  4.8360728e+001	 -1.2010722e-001	 -1.4009695e-001	 -3.2248289e+000	 -3.8077320e-001	 -2.3617604e-001	 -2.2966698e-001	 -5.3473729e-001	  1.0040284e+000	  3.5884318e-001	  2.2396114e-001	  1.6159469e-001	 -1.6143525e-001	 -1.7841110e-001	  7.1383243e-001	  7.4238584e-002	 -7.5562785e-002	 -9.6712818e-002	  1.2408463e-001	 -1.7690631e-001	 -4.5308170e-001	  9.3549634e-001	 -4.4459413e-001	 -3.5136569e-001	  6.3955710e-001	
  1.2777778e-001	  5.1114308e+001	 -1.3924558e+000	  4.8431106e+001	 -1.2017128e-001	 -1.4367483e-001	 -3.2244704e+000	 -3.7190897e-001	 -2.4428547e-001	 -2.3052291e-001	 -5.5921191e-001	  9.8413007e-001	  3.5419198e-001	  2.2313074e-001	  1.6553420e-001	 -1.6353161e-001	 -1.8863167e-001	  7.1134773e-001	  7.6178192e-002	 -7.4552145e-002	 -1.0135393e-001	  1.2048210e-001	 -1.8070402e-001	 -4.4966264e-001	  9.2733194e-001	 -4.4313989e-001	 -3.5311863e-001	  6.4023866e-001	
  1.3333333e-001	  5.0464249e+001	 -1.3722572e+000	  4.8525856e+001	 -1.1930289e-001	 -1.4674130e-001	 -3.2231999e+000	 -3.6119557e-001	 -2.5191695e-001	 -2.3073905e-001	 -5.8520751e-001	  9.6254590e-001	  3.4781205e-001	  2.2318408e-001	  1.6931651e-001	 -1.6521062e-001	 -1.9942027e-001	  7.1006445e-001	  7.9134554e-002	 -7.3431930e-002	 -1.0559909e-001	  1.1618529e-001	 -1.8424225e-001	 -4.4622149e-001	  9.1908880e-001	 -4.4129272e-001	 -3.5495879e-001	  6.4120898e-001	
  1.3888889e-001	  4.9828043e+001	 -1.3467481e+000	  4.8624154e+001	 -1.1822199e-001	 -1.4967649e-001	 -3.2214621e+000	 -3.4864893e-001	 -2.5909010e-001	 -2.3018422e-001	 -6.1258484e-001	  9.3928004e-001	  3.3965200e-001	  2.2400792e-001	  1.7295124e-001	 -1.6658298e-001	 -2.1055780e-001	  7.0988013e-001	  8.3048323e-002	 -7.2184965e-002	 -1.0945555e-001	  1.1133433e-001	 -1.8755087e-001	 -4.4279069e-001	  9.1079325e-001	 -4.3905460e-001	 -3.5684999e-001	  6.4239780e-001	
  1.4444444e-001	  4.9202978e+001	 -1.3275045e+000	  4.8743105e+001	 -1.1622584e-001	 -1.5220828e-001	 -3.2190623e+000	 -3.3434434e-001	 -2.6582640e-001	 -2.2875699e-001	 -6.4115883e-001	  9.1437330e-001	  3.2970705e-001	  2.2544644e-001	  1.7645454e-001	 -1.6775218e-001	 -2.2181319e-001	  7.1068054e-001	  8.7826308e-002	 -7.0806221e-002	 -1.1294178e-001	  1.0607075e-001	 -1.9066812e-001	 -4.3939931e-001	  9.0245827e-001	 -4.3644616e-001	 -3.5876350e-001	  6.4373866e-001	
  1.5000000e-001	  4.8589925e+001	 -1.3029763e+000	  4.8862335e+001	 -1.1411442e-001	 -1.5462580e-001	 -3.2164880e+000	 -3.1841286e-001	 -2.7214583e-001	 -2.2638964e-001	 -6.7070568e-001	  8.8791225e-001	  3.1802049e-001	  2.2731049e-001	  1.7984651e-001	 -1.6880852e-001	 -2.3295792e-001	  7.1234880e-001	  9.3346575e-002	 -6.9303782e-002	 -1.1608528e-001	  1.0053047e-001	 -1.9363825e-001	 -4.3607219e-001	  8.9408272e-001	 -4.3350622e-001	 -3.6067953e-001	  6.4517414e-001	
  1.5555556e-001	  4.7984522e+001	 -1.2835148e+000	  4.8995825e+001	 -1.1125602e-001	 -1.5674369e-001	 -3.2135540e+000	 -3.0103357e-001	 -2.7806406e-001	 -2.2304964e-001	 -7.0097291e-001	  8.6003788e-001	  3.0468283e-001	  2.2938986e-001	  1.8314806e-001	 -1.6982515e-001	 -2.4378014e-001	  7.1477463e-001	  9.9466798e-002	 -6.7698260e-002	 -1.1891971e-001	  9.4837827e-002	 -1.9650886e-001	 -4.3282944e-001	  8.8565198e-001	 -4.3028971e-001	 -3.6258782e-001	  6.4666005e-001	
  1.6111111e-001	  4.7387911e+001	 -1.2581998e+000	  4.9126855e+001	 -1.0845394e-001	 -1.5877794e-001	 -3.2106915e+000	 -2.8242203e-001	 -2.8359041e-001	 -2.1873853e-001	 -7.3169145e-001	  8.3095307e-001	  2.8982872e-001	  2.3146727e-001	  1.8637776e-001	 -1.7085631e-001	 -2.5409739e-001	  7.1786285e-001	  1.0603500e-001	 -6.6020737e-002	 -1.2148184e-001	  8.9101002e-002	 -1.9932811e-001	 -4.2968623e-001	  8.7713991e-001	 -4.2686428e-001	 -3.6448733e-001	  6.4816806e-001	
  1.6666667e-001	  4.6795997e+001	 -1.2365449e+000	  4.9264902e+001	 -1.0514955e-001	 -1.6059166e-001	 -3.2077511e+000	 -2.6281650e-001	 -2.8872657e-001	 -2.1348873e-001	 -7.6258867e-001	  8.0092769e-001	  2.7363220e-001	  2.3333300e-001	  1.8954886e-001	 -1.7193750e-001	 -2.6376693e-001	  7.2154026e-001	  1.1290137e-001	 -6.4309480e-002	 -1.2380826e-001	  8.3408964e-002	 -2.0214198e-001	 -4.2665273e-001	  8.6851223e-001	 -4.2330579e-001	 -3.6638522e-001	  6.4968642e-001	
  1.7222222e-001	  4.6209100e+001	 -1.2080754e+000	  4.9398439e+001	 -1.0209736e-001	 -1.6234631e-001	 -3.2050522e+000	 -2.4246304e-001	 -2.9346623e-001	 -2.0735869e-001	 -7.9340143e-001	  7.7030024e-001	  2.5630065e-001	  2.3479857e-001	  1.9266679e-001	 -1.7308711e-001	 -2.7269262e-001	  7.2576005e-001	  1.1992971e-001	 -6.2605893e-002	 -1.2593247e-001	  7.7830069e-002	 -2.0499173e-001	 -4.2373432e-001	  8.5973089e-001	 -4.1969318e-001	 -3.6829522e-001	  6.5121883e-001	
  1.7777778e-001	  4.5624757e+001	 -1.1820667e+000	  4.9532363e+001	 -9.8815306e-002	 -1.6391903e-001	 -3.2025049e+000	 -2.2160118e-001	 -2.9779548e-001	 -2.0042714e-001	 -8.2388761e-001	  7.3947526e-001	  2.3806789e-001	  2.3570816e-001	  1.9572756e-001	 -1.7430914e-001	 -2.8082778e-001	  7.3050316e-001	  1.2700679e-001	 -6.0950245e-002	 -1.2788238e-001	  7.2412270e-002	 -2.0791200e-001	 -4.2093194e-001	  8.5075903e-001	 -4.1610316e-001	 -3.7023570e-001	  6.5278161e-001	
  1.8333333e-001	  4.5042153e+001	 -1.1483358e+000	  4.9660598e+001	 -9.5941595e-002	 -1.6544112e-001	 -3.2002780e+000	 -2.0045134e-001	 -3.0169399e-001	 -1.9278697e-001	 -8.5383551e-001	  7.0891567e-001	  2.1918703e-001	  2.3594655e-001	  1.9871714e-001	 -1.7559637e-001	 -2.8817381e-001	  7.3577618e-001	  1.3404847e-001	 -5.9377713e-002	 -1.2967845e-001	  6.7184779e-002	 -2.1092939e-001	 -4.1824263e-001	  8.4156615e-001	 -4.1260539e-001	 -3.7222754e-001	  6.5439967e-001	
  1.8888889e-001	  4.4461088e+001	 -1.1165682e+000	  4.9784237e+001	 -9.3060666e-002	 -1.6677064e-001	 -3.1983588e+000	 -1.7920509e-001	 -3.0513693e-001	 -1.8453933e-001	 -8.8307013e-001	  6.7912998e-001	  1.9992308e-001	  2.3544307e-001	  2.0161190e-001	 -1.7693353e-001	 -2.9477467e-001	  7.4160594e-001	  1.4100154e-001	 -5.7915210e-002	 -1.3133281e-001	  6.2160944e-002	 -2.1406191e-001	 -4.1566020e-001	  8.3213285e-001	 -4.0925834e-001	 -3.7429215e-001	  6.5610178e-001	
  1.9444444e-001	  4.3879577e+001	 -1.0766670e+000	  4.9901846e+001	 -9.0673433e-002	 -1.6804206e-001	 -3.1967601e+000	 -1.5801895e-001	 -3.0809732e-001	 -1.7578848e-001	 -9.1145611e-001	  6.5065449e-001	  1.8054586e-001	  2.3417123e-001	  2.0438025e-001	 -1.7830009e-001	 -3.0070771e-001	  7.4803108e-001	  1.4784100e-001	 -5.6579324e-002	 -1.3284904e-001	  5.7341994e-002	 -2.1731913e-001	 -4.1317610e-001	  8.2245455e-001	 -4.0610639e-001	 -3.7644961e-001	  6.5791588e-001	
  2.0000000e-001	  4.3299545e+001	 -1.0387384e+000	  5.0011882e+001	 -8.8406182e-002	 -1.6906841e-001	 -3.1955542e+000	 -1.3701161e-001	 -3.1054865e-001	 -1.6663753e-001	 -9.3889740e-001	  6.2403148e-001	  1.6132302e-001	  2.3214441e-001	  2.0698520e-001	 -1.7967225e-001	 -3.0607189e-001	  7.5509147e-001	  1.5456321e-001	 -5.5375516e-002	 -1.3422299e-001	  5.2721256e-002	 -2.2070306e-001	 -4.1078035e-001	  8.1254389e-001	 -4.0317815e-001	 -3.7871714e-001	  6.5986488e-001	
  2.0555556e-001	  4.2718119e+001	 -9.9320732e-001	  5.0116063e+001	 -8.6643201e-002	 -1.7001672e-001	 -3.1946263e+000	 -1.1626462e-001	 -3.1246771e-001	 -1.5718520e-001	 -9.6533382e-001	  5.9978469e-001	  1.4251344e-001	  2.2940832e-001	  2.0938762e-001	 -1.8102409e-001	 -3.1097437e-001	  7.6281656e-001	  1.6117572e-001	 -5.4298559e-002	 -1.3544410e-001	  4.8288406e-002	 -2.2420963e-001	 -4.0846263e-001	  8.0243132e-001	 -4.0048620e-001	 -3.8110781e-001	  6.6196356e-001	
  2.1111111e-001	  4.2138818e+001	 -9.4958062e-001	  5.0211638e+001	 -8.5026969e-002	 -1.7065356e-001	 -3.1941098e+000	 -9.5825840e-002	 -3.1383704e-001	 -1.4752357e-001	 -9.9073541e-001	  5.7839387e-001	  1.2436091e-001	  2.2603131e-001	  2.1154996e-001	 -1.8232769e-001	 -3.1551689e-001	  7.7121387e-001	  1.6768530e-001	 -5.3334089e-002	 -1.3649740e-001	  4.4033345e-002	 -2.2783045e-001	 -4.0621321e-001	  7.9216399e-001	 -3.9802799e-001	 -3.8362971e-001	  6.6421676e-001	
  2.1666667e-001	  4.1558208e+001	 -8.9989913e-001	  5.0301724e+001	 -8.3864455e-002	 -1.7118850e-001	 -3.1938253e+000	 -7.5714958e-002	 -3.1464710e-001	 -1.3773672e-001	 -1.0150952e+000	  5.6027045e-001	  1.0708830e-001	  2.2209362e-001	  2.1343995e-001	 -1.8355250e-001	 -3.1978321e-001	  7.8025911e-001	  1.7408583e-001	 -5.2461005e-002	 -1.3736575e-001	  3.9949313e-002	 -2.3155481e-001	 -4.0402390e-001	  7.8180278e-001	 -3.9578771e-001	 -3.8628540e-001	  6.6661906e-001	
  2.2222222e-001	  4.0980561e+001	 -8.5158404e-001	  5.0383380e+001	 -8.2815040e-002	 -1.7135600e-001	 -3.1939349e+000	 -5.5930205e-002	 -3.1489769e-001	 -1.2789994e-001	 -1.0384214e+000	  5.4573641e-001	  9.0892250e-002	  2.1767692e-001	  2.1503400e-001	 -1.8466423e-001	 -3.2382884e-001	  7.8988897e-001	  1.8034784e-001	 -5.1654432e-002	 -1.3803210e-001	  3.6034964e-002	 -2.3537158e-001	 -4.0188880e-001	  7.7141805e-001	 -3.9373891e-001	 -3.8907178e-001	  6.6915580e-001	
  2.2777778e-001	  4.0402357e+001	 -7.9929746e-001	  5.0459938e+001	 -8.2136001e-002	 -1.7139680e-001	 -3.1942445e+000	 -3.6455521e-002	 -3.1459863e-001	 -1.1807954e-001	 -1.0607295e+000	  5.3500794e-001	  7.5938649e-002	  2.1285501e-001	  2.1631977e-001	 -1.8562359e-001	 -3.2767406e-001	  7.9999775e-001	  1.8641140e-001	 -5.0888910e-002	 -1.3848175e-001	  3.2295212e-002	 -2.3927072e-001	 -3.9980471e-001	  7.6108437e-001	 -3.9184737e-001	 -3.9198034e-001	  6.7180527e-001	
  2.3333333e-001	  3.9827935e+001	 -7.4749902e-001	  5.0528830e+001	 -8.1510496e-002	 -1.7106516e-001	 -3.1949272e+000	 -1.7267404e-002	 -3.1376961e-001	 -1.0833296e-001	 -1.0820358e+000	  5.2818552e-001	  6.2359082e-002	  2.0768684e-001	  2.1729789e-001	 -1.8638552e-001	 -3.3130087e-001	  8.1043836e-001	  1.9218342e-001	 -5.0141461e-002	 -1.3870416e-001	  2.8740804e-002	 -2.4324450e-001	 -3.9777130e-001	  7.5087492e-001	 -3.9007419e-001	 -3.9499784e-001	  6.7454169e-001	
  2.3888889e-001	  3.9253774e+001	 -6.9340611e-001	  5.0593054e+001	 -8.1180658e-002	 -1.7059098e-001	 -3.1957941e+000	  1.6590753e-003	 -3.1243923e-001	 -9.8709235e-002	 -1.1023520e+000	  5.2525092e-001	  5.0248439e-002	  2.0221210e-001	  2.1798228e-001	 -1.8689940e-001	 -3.3465441e-001	  8.2102801e-001	  1.9754039e-001	 -4.9394249e-002	 -1.3869438e-001	  2.5386704e-002	 -2.4728812e-001	 -3.9579097e-001	  7.4085605e-001	 -3.8837854e-001	 -3.9810737e-001	  6.7733853e-001	
  2.4444444e-001	  3.8684493e+001	 -6.3934473e-001	  5.0650382e+001	 -8.0836770e-002	 -1.6977703e-001	 -3.1970164e+000	  2.0345479e-002	 -3.1064336e-001	 -8.9249655e-002	 -1.1216811e+000	  5.2607150e-001	  3.9663822e-002	  1.9644999e-001	  2.1839932e-001	 -1.8711053e-001	 -3.3764855e-001	  8.3155811e-001	  2.0233634e-001	 -4.8636571e-002	 -1.3845396e-001	  2.2249483e-002	 -2.5139982e-001	 -3.9386832e-001	  7.3108264e-001	 -3.8672015e-001	 -4.0128975e-001	  6.8017181e-001	
  2.5000000e-001	  3.8115953e+001	 -5.8379838e-001	  5.0703590e+001	 -8.0750023e-002	 -1.6883462e-001	 -3.1984250e+000	  3.8806609e-002	 -3.0842307e-001	 -7.9988715e-002	 -1.1400162e+000	  5.3041100e-001	  3.0624812e-002	  1.9040077e-001	  2.1858575e-001	 -1.8696314e-001	 -3.4017522e-001	  8.4180778e-001	  2.0641549e-001	 -4.7866011e-002	 -1.3799120e-001	  1.9344054e-002	 -2.5558054e-001	 -3.9200937e-001	  7.2159449e-001	 -3.8506130e-001	 -4.0452521e-001	  6.8302301e-001	
  2.5555556e-001	  3.7553685e+001	 -5.2805844e-001	  5.0750765e+001	 -8.0591009e-002	 -1.6760212e-001	 -3.2001387e+000	  5.7048523e-002	 -3.0582218e-001	 -7.0955277e-002	 -1.1573396e+000	  5.3794588e-001	  2.3115049e-002	  1.8405003e-001	  2.1858552e-001	 -1.8640487e-001	 -3.4211675e-001	  8.5155957e-001	  2.0962834e-001	 -4.7088687e-002	 -1.3732093e-001	  1.6680133e-002	 -2.5983336e-001	 -3.9022055e-001	  7.1241420e-001	 -3.8336836e-001	 -4.0779522e-001	  6.8588127e-001	
