LAnkleAngle
File	Frame	X 	Y 	Z 
C:\Motion Data\1244\Processed\1244jb31.c3d	
 - 	144	-84.509521	10.993716	10.826088
 - 	145	-77.170250	11.172969	8.697377
 - 	146	-75.368423	14.393041	9.160096
 - 	147	-72.208298	13.231997	8.983447
 - 	148	-73.319862	13.598392	9.658006
 - 	149	-75.077751	12.906178	8.132050
 - 	150	-76.194290	13.714119	7.524305
 - 	151	-77.385979	13.815995	7.205772
 - 	152	-78.328743	14.611476	8.569713
 - 	153	-79.118721	14.826115	9.577950
 - 	154	-80.074417	14.776947	10.175116
 - 	155	-81.273430	14.480310	10.446504
 - 	156	-82.145821	15.092614	10.678110
 - 	157	-83.256859	15.156281	11.836675
 - 	158	-84.552017	15.355883	13.045531
 - 	159	-85.596779	14.757341	14.826131
 - 	160	-86.691628	14.397967	14.141618
 - 	161	-87.337219	14.429792	16.378872
 - 	162	-88.505638	13.684619	16.592508
 - 	163	-89.947662	13.923751	16.079487
 - 	164	-90.358276	13.243341	17.538544
 - 	165	-91.197784	12.618649	17.502819
 - 	166	-92.034515	12.339184	17.574919
 - 	167	-92.817017	12.194579	18.624104
 - 	168	-93.447479	12.269165	19.174017
 - 	169	-93.848206	12.286851	19.266037
 - 	170	-94.227173	12.070073	19.231365
 - 	171	-94.432007	12.046834	20.556736
 - 	172	-94.095093	12.331982	21.380547
 - 	173	-93.409027	12.064754	21.600807
 - 	174	-92.462921	13.325809	22.343363
 - 	175	-90.997009	13.976712	22.666399
 - 	176	-89.308746	15.110202	24.126366
 - 	177	-86.966171	15.885810	25.215195
 - 	178	-83.823112	18.201374	24.491535
 - 	179	-79.646111	20.308661	26.185608
 - 	180	-73.834991	22.727016	25.423044
 - 	181	-66.001427	26.775219	24.245890
 - 	182	-61.375645	29.679689	25.417929
 - 	183	-57.542877	28.355057	23.275955
 - 	184	-56.063423	26.972795	23.433670
 - 	185	-59.107155	22.213289	21.641146
 - 	186	-63.817196	18.720474	23.310740
 - 	187	-66.361740	16.911083	23.693453
 - 	188	-69.514214	15.291848	25.340097
 - 	189	-72.088562	13.154783	26.187178
 - 	190	-74.813248	12.243134	26.684593
 - 	191	-77.858353	11.190218	26.589663
 - 	192	-80.070488	9.385201	24.518892
 - 	193	-82.301399	8.652713	23.500473
 - 	194	-84.408752	8.469446	22.952900
 - 	195	-86.865128	9.308306	21.205322
 - 	196	-87.875237	9.912245	19.829418
