	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL
	HIP_X	HIP_X	HIP_X	HIP_Y	HIP_Y	HIP_Y	HIP_Z	HIP_Z	HIP_Z	KNEE_X	KNEE_X	KNEE_X	KNEE_Y	KNEE_Y	KNEE_Y	KNEE_Z	KNEE_Z	KNEE_Z	VHIP_X	VHIP_X	VHIP_X	VHIP_Y	VHIP_Y	VHIP_Y	VHIP_Z	VHIP_Z	VHIP_Z	VKNEE_X	VKNEE_X	VKNEE_X	VKNEE_Y	VKNEE_Y	VKNEE_Y	VKNEE_Z	VKNEE_Z	VKNEE_Z
	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
47	47.000000	0.157955	0.013224	47.000000	0.576751	0.031637	47.000000	0.776097	0.002405	47.000000	0.138578	0.021694	47.000000	0.751099	0.033604	47.000000	0.436411	0.003880	47.000000	0.072404	0.048719	47.000000	-1.370920	0.032742	47.000000	-0.161218	0.030609	47.000000	-0.009340	0.044970	47.000000	-1.087929	0.057793	47.000000	-0.039522	0.017808
48	48.000000	0.158752	0.013326	48.000000	0.563055	0.031563	48.000000	0.774543	0.002497	48.000000	0.138496	0.021297	48.000000	0.740057	0.033443	48.000000	0.435976	0.004043	48.000000	0.089543	0.049492	48.000000	-1.402918	0.028953	48.000000	-0.150629	0.032262	48.000000	0.001058	0.049048	48.000000	-1.158211	0.059547	48.000000	-0.050492	0.019543
49	49.000000	0.159722	0.013419	49.000000	0.549047	0.031470	49.000000	0.773105	0.002607	49.000000	0.138553	0.020867	49.000000	0.728298	0.033254	49.000000	0.435429	0.004206	49.000000	0.106400	0.049445	49.000000	-1.431535	0.023838	49.000000	-0.136847	0.032776	49.000000	0.018072	0.051688	49.000000	-1.236999	0.062451	49.000000	-0.063879	0.020617
50	50.000000	0.160856	0.013488	50.000000	0.534772	0.031352	50.000000	0.771819	0.002727	50.000000	0.138814	0.020426	50.000000	0.715720	0.033037	50.000000	0.434739	0.004364	50.000000	0.122236	0.048919	50.000000	-1.454678	0.018482	50.000000	-0.119278	0.032244	50.000000	0.040348	0.053413	50.000000	-1.327040	0.066167	50.000000	-0.081000	0.020518
51	51.000000	0.162141	0.013527	51.000000	0.520298	0.031204	51.000000	0.770725	0.002846	51.000000	0.139326	0.019993	51.000000	0.702196	0.032796	51.000000	0.433861	0.004510	51.000000	0.136568	0.048201	51.000000	-1.470790	0.014671	51.000000	-0.097471	0.031046	51.000000	0.065556	0.055255	51.000000	-1.430314	0.070036	51.000000	-0.102828	0.019207
52	52.000000	0.163559	0.013534	52.000000	0.505700	0.031031	52.000000	0.769868	0.002957	52.000000	0.140105	0.019574	52.000000	0.687584	0.032538	52.000000	0.432743	0.004641	52.000000	0.149180	0.047477	52.000000	-1.479176	0.014192	52.000000	-0.071626	0.029583	52.000000	0.090497	0.058175	52.000000	-1.547084	0.073055	52.000000	-0.129798	0.017221
53	53.000000	0.165094	0.013510	53.000000	0.491060	0.030841	53.000000	0.769290	0.003056	53.000000	0.141133	0.019161	53.000000	0.671745	0.032271	53.000000	0.431332	0.004752	53.000000	0.159832	0.046876	53.000000	-1.479777	0.016477	53.000000	-0.042698	0.028109	53.000000	0.111688	0.062666	53.000000	-1.675866	0.074317	53.000000	-0.161847	0.015575
54	54.000000	0.166725	0.013459	54.000000	0.476453	0.030647	54.000000	0.769016	0.003144	54.000000	0.142351	0.018732	54.000000	0.654569	0.032001	54.000000	0.429578	0.004846	54.000000	0.168128	0.046312	54.000000	-1.472983	0.019818	54.000000	-0.012689	0.026706	54.000000	0.125997	0.068768	54.000000	-1.812917	0.073111	54.000000	-0.198387	0.015364
55	55.000000	0.168428	0.013390	55.000000	0.461951	0.030456	55.000000	0.769047	0.003226	55.000000	0.143675	0.018263	55.000000	0.635992	0.031729	55.000000	0.427439	0.004924	55.000000	0.173374	0.045589	55.000000	-1.459429	0.023447	55.000000	0.015877	0.025495	55.000000	0.131387	0.076385	55.000000	-1.952841	0.069187	55.000000	-0.238012	0.016891
56	56.000000	0.170169	0.013313	56.000000	0.447616	0.030270	56.000000	0.769354	0.003307	56.000000	0.145002	0.017737	56.000000	0.616011	0.031452	56.000000	0.424887	0.004985	56.000000	0.174692	0.044427	56.000000	-1.439844	0.027282	56.000000	0.040374	0.024615	56.000000	0.127350	0.085194	56.000000	-2.088978	0.062784	56.000000	-0.278259	0.019585
57	57.000000	0.171904	0.013233	57.000000	0.433505	0.030087	57.000000	0.769882	0.003393	57.000000	0.146238	0.017150	57.000000	0.594704	0.031166	57.000000	0.421931	0.005025	57.000000	0.171294	0.042745	57.000000	-1.415149	0.031173	57.000000	0.059106	0.024171	57.000000	0.115241	0.094616	57.000000	-2.214564	0.054748	57.000000	-0.315098	0.023116
58	58.000000	0.173581	0.013157	58.000000	0.419664	0.029900	58.000000	0.770561	0.003489	58.000000	0.147306	0.016518	58.000000	0.572206	0.030867	58.000000	0.418618	0.005036	58.000000	0.162710	0.040598	58.000000	-1.386321	0.034834	58.000000	0.071566	0.023923	58.000000	0.097823	0.103771	58.000000	-2.323436	0.046462	58.000000	-0.343410	0.027921
59	59.000000	0.175146	0.013087	59.000000	0.406128	0.029705	59.000000	0.771327	0.003597	59.000000	0.148173	0.015867	59.000000	0.548720	0.030556	59.000000	0.415066	0.005008	59.000000	0.149112	0.038149	59.000000	-1.354461	0.037897	59.000000	0.078973	0.023670	59.000000	0.078942	0.111785	59.000000	-2.411166	0.039827	59.000000	-0.357589	0.034640
60	60.000000	0.176550	0.013027	60.000000	0.392923	0.029499	60.000000	0.772135	0.003716	60.000000	0.148843	0.015231	60.000000	0.524477	0.030240	60.000000	0.411442	0.004935	60.000000	0.131188	0.035514	60.000000	-1.320676	0.040139	60.000000	0.083558	0.023293	60.000000	0.062292	0.117797	60.000000	-2.475306	0.036448	60.000000	-0.353054	0.043088
61	61.000000	0.177754	0.012980	61.000000	0.380061	0.029286	61.000000	0.772973	0.003840	61.000000	0.149362	0.014645	61.000000	0.499726	0.029931	61.000000	0.407962	0.004824	61.000000	0.110127	0.032724	61.000000	-1.286093	0.041522	61.000000	0.088213	0.023020	61.000000	0.050644	0.121165	61.000000	-2.515924	0.036246	61.000000	-0.327404	0.051962
62	62.000000	0.178734	0.012945	62.000000	0.367545	0.029077	62.000000	0.773857	0.003964	62.000000	0.149796	0.014143	62.000000	0.474697	0.029640	62.000000	0.404849	0.004697	62.000000	0.087270	0.029803	62.000000	-1.251809	0.042173	62.000000	0.095482	0.023133	62.000000	0.044967	0.121479	62.000000	-2.535553	0.037542	62.000000	-0.281389	0.059600
63	63.000000	0.179478	0.012925	63.000000	0.355366	0.028885	63.000000	0.774827	0.004081	63.000000	0.150210	0.013751	63.000000	0.449588	0.029373	63.000000	0.402303	0.004585	63.000000	0.063971	0.026834	63.000000	-1.218895	0.042336	63.000000	0.107219	0.023848	63.000000	0.044537	0.118842	63.000000	-2.538596	0.038652	63.000000	-0.218474	0.064575
64	64.000000	0.179991	0.012916	64.000000	0.343506	0.028729	64.000000	0.775938	0.004183	64.000000	0.150650	0.013487	64.000000	0.424535	0.029128	64.000000	0.400467	0.004515	64.000000	0.041347	0.024047	64.000000	-1.188327	0.042338	64.000000	0.123968	0.024946	64.000000	0.047463	0.113698	64.000000	-2.530397	0.039204	64.000000	-0.144163	0.066374
65	65.000000	0.180284	0.012915	65.000000	0.331937	0.028621	65.000000	0.777244	0.004268	65.000000	0.151137	0.013355	65.000000	0.399621	0.028901	65.000000	0.399427	0.004498	65.000000	0.020309	0.021764	65.000000	-1.161003	0.042411	65.000000	0.145183	0.025928	65.000000	0.051568	0.106742	65.000000	-2.515805	0.039679	65.000000	-0.064359	0.065126
66	66.000000	0.180377	0.012916	66.000000	0.320621	0.028568	66.000000	0.778785	0.004331	66.000000	0.151670	0.013346	66.000000	0.374877	0.028687	66.000000	0.399201	0.004531	66.000000	0.001520	0.020318	66.000000	-1.137692	0.042406	66.000000	0.169132	0.026185	66.000000	0.055186	0.098629	66.000000	-2.498000	0.040951	66.000000	0.015697	0.061602
67	67.000000	0.180296	0.012918	67.000000	0.309516	0.028568	67.000000	0.780579	0.004364	67.000000	0.152234	0.013431	67.000000	0.350320	0.028487	67.000000	0.399764	0.004593	67.000000	-0.014448	0.019856	67.000000	-1.119063	0.041842	67.000000	0.193416	0.025490	67.000000	0.057190	0.089971	67.000000	-2.478064	0.043450	67.000000	0.092024	0.056659
68	68.000000	0.180071	0.012922	68.000000	0.298571	0.028611	68.000000	0.782618	0.004360	68.000000	0.152810	0.013571	68.000000	0.325963	0.028309	68.000000	0.401059	0.004661	68.000000	-0.027126	0.020337	68.000000	-1.105673	0.040097	68.000000	0.215294	0.024189	68.000000	0.057030	0.081363	68.000000	-2.455260	0.047103	68.000000	0.161858	0.051197
69	69.000000	0.179737	0.012936	69.000000	0.287733	0.028679	69.000000	0.784861	0.004308	69.000000	0.153374	0.013723	69.000000	0.301844	0.028158	69.000000	0.403011	0.004712	69.000000	-0.036168	0.021655	69.000000	-1.097898	0.036962	69.000000	0.232276	0.023345	69.000000	0.054220	0.073406	69.000000	-2.427947	0.051325	69.000000	0.223315	0.045939
70	70.000000	0.179332	0.012968	70.000000	0.276944	0.028756	70.000000	0.787247	0.004201	70.000000	0.153897	0.013860	70.000000	0.278015	0.028041	70.000000	0.405528	0.004728	70.000000	-0.041487	0.023827	70.000000	-1.095870	0.032604	70.000000	0.242415	0.024105	70.000000	0.048434	0.066514	70.000000	-2.394484	0.055481	70.000000	0.275003	0.041597
71	71.000000	0.178894	0.013027	71.000000	0.266144	0.028827	71.000000	0.789697	0.004037	71.000000	0.154348	0.013971	71.000000	0.254550	0.027960	71.000000	0.408507	0.004695	71.000000	-0.043369	0.026798	71.000000	-1.099265	0.027674	71.000000	0.244716	0.026788	71.000000	0.039405	0.060379	71.000000	-2.354023	0.059224	71.000000	0.315874	0.038761
72	72.000000	0.178456	0.013116	72.000000	0.255282	0.028883	72.000000	0.792128	0.003818	72.000000	0.154694	0.014060	72.000000	0.231522	0.027918	72.000000	0.411835	0.004603	72.000000	-0.042464	0.030375	72.000000	-1.107315	0.022940	72.000000	0.239037	0.030747	72.000000	0.027332	0.054221	72.000000	-2.306472	0.062570	72.000000	0.345205	0.037791
73	73.000000	0.178043	0.013236	73.000000	0.244316	0.028921	73.000000	0.794462	0.003548	73.000000	0.154902	0.014141	73.000000	0.209000	0.027920	73.000000	0.415394	0.004447	73.000000	-0.039677	0.034176	73.000000	-1.118790	0.019166	73.000000	0.226019	0.035149	73.000000	0.012841	0.047251	73.000000	-2.252396	0.065868	73.000000	0.362601	0.038567
74	74.000000	0.177666	0.013385	74.000000	0.233218	0.028946	74.000000	0.796629	0.003234	74.000000	0.154953	0.014222	74.000000	0.187045	0.027972	74.000000	0.419066	0.004229	74.000000	-0.035972	0.037845	74.000000	-1.132229	0.016724	74.000000	0.206759	0.039317	74.000000	-0.002764	0.039558	74.000000	-2.192534	0.069431	74.000000	0.368057	0.040537
75	75.000000	0.177331	0.013560	75.000000	0.221977	0.028965	75.000000	0.798574	0.002883	75.000000	0.154843	0.014313	75.000000	0.165709	0.028081	75.000000	0.422731	0.003950	75.000000	-0.032177	0.041071	75.000000	-1.146126	0.015575	75.000000	0.182538	0.042772	75.000000	-0.017847	0.032019	75.000000	-2.127591	0.073433	75.000000	0.361846	0.042984
76	76.000000	0.177032	0.013759	76.000000	0.210596	0.028990	76.000000	0.800256	0.002508	76.000000	0.154585	0.014424	76.000000	0.145038	0.028255	76.000000	0.426276	0.003619	76.000000	-0.028746	0.043678	76.000000	-1.159181	0.015511	76.000000	0.154589	0.045110	76.000000	-0.030508	0.026324	76.000000	-2.058011	0.077681	76.000000	0.344535	0.045343
77	77.000000	0.176765	0.013980	77.000000	0.199091	0.029031	77.000000	0.801642	0.002125	77.000000	0.154213	0.014565	77.000000	0.125077	0.028501	77.000000	0.429594	0.003245	77.000000	-0.025780	0.045537	77.000000	-1.170404	0.016434	77.000000	0.124038	0.046078	77.000000	-0.039128	0.024453	77.000000	-1.984005	0.081828	77.000000	0.316888	0.047318
78	78.000000	0.176523	0.014219	78.000000	0.187485	0.029094	78.000000	0.802714	0.001750	78.000000	0.153778	0.014749	78.000000	0.105867	0.028827	78.000000	0.432586	0.002840	78.000000	-0.023051	0.046524	78.000000	-1.179251	0.018041	78.000000	0.091889	0.045596	78.000000	-0.042648	0.027210	78.000000	-1.905523	0.085466	78.000000	0.279895	0.048881
79	79.000000	0.176307	0.014473	79.000000	0.175805	0.029178	79.000000	0.803461	0.001401	79.000000	0.153336	0.014984	79.000000	0.087453	0.029233	79.000000	0.435166	0.002419	79.000000	-0.020293	0.046498	79.000000	-1.185619	0.019763	79.000000	0.059102	0.043861	79.000000	-0.041240	0.033127	79.000000	-1.822413	0.088288	79.000000	0.234760	0.050149
80	80.000000	0.176119	0.014733	80.000000	0.164075	0.029277	80.000000	0.803879	0.001096	80.000000	0.152938	0.015271	80.000000	0.069882	0.029717	80.000000	0.437259	0.002000	80.000000	-0.017305	0.045337	80.000000	-1.189778	0.020954	80.000000	0.026615	0.041274	80.000000	-0.036130	0.040376	80.000000	-1.734509	0.090056	80.000000	0.182854	0.051191
81	81.000000	0.175963	0.014989	81.000000	0.152317	0.029377	81.000000	0.803979	0.000855	81.000000	0.152611	0.015597	81.000000	0.053202	0.030262	81.000000	0.438805	0.001616	81.000000	-0.014120	0.043130	81.000000	-1.192382	0.021327	81.000000	-0.004690	0.038439	81.000000	-0.029676	0.047666	81.000000	-1.641792	0.090698	81.000000	0.125620	0.051994
82	82.000000	0.175839	0.015231	82.000000	0.140542	0.029463	82.000000	0.803774	0.000707	82.000000	0.152357	0.015946	82.000000	0.037461	0.030852	82.000000	0.439759	0.001324	82.000000	-0.010850	0.040161	82.000000	-1.194346	0.020912	82.000000	-0.034058	0.035926	82.000000	-0.024517	0.054270	82.000000	-1.544408	0.090233	82.000000	0.064454	0.052482
83	83.000000	0.175749	0.015451	83.000000	0.128752	0.029524	83.000000	0.803290	0.000683	83.000000	0.152148	0.016294	83.000000	0.022705	0.031465	83.000000	0.440090	0.001209	83.000000	-0.007643	0.036938	83.000000	-1.196826	0.019988	83.000000	-0.060988	0.034165	83.000000	-0.023107	0.059527	83.000000	-1.442742	0.088838	83.000000	0.000608	0.052662
84	84.000000	0.175689	0.015647	84.000000	0.116936	0.029551	84.000000	0.802553	0.000779	84.000000	0.151931	0.016623	84.000000	0.008974	0.032082	84.000000	0.439777	0.001319	84.000000	-0.004572	0.033945	84.000000	-1.200880	0.018826	84.000000	-0.085293	0.033274	84.000000	-0.027102	0.063058	84.000000	-1.337714	0.086521	84.000000	-0.064634	0.052543
85	85.000000	0.175659	0.015820	85.000000	0.105071	0.029543	85.000000	0.801590	0.000959	85.000000	0.151646	0.016919	85.000000	-0.003699	0.032684	85.000000	0.438811	0.001601	85.000000	-0.001657	0.031517	85.000000	-1.207316	0.017503	85.000000	-0.107084	0.033154	85.000000	-0.037234	0.064555	85.000000	-1.230987	0.083038	85.000000	-0.129822	0.052023
86	86.000000	0.175657	0.015978	86.000000	0.093130	0.029504	86.000000	0.800425	0.001187	86.000000	0.151227	0.017182	86.000000	-0.015308	0.033240	86.000000	0.437201	0.001967	86.000000	0.001072	0.029608	86.000000	-1.216276	0.015934	86.000000	-0.126740	0.033432	86.000000	-0.052697	0.064354	86.000000	-1.125677	0.077838	86.000000	-0.192838	0.050641
87	87.000000	0.175682	0.016128	87.000000	0.081085	0.029447	87.000000	0.799077	0.001443	87.000000	0.150623	0.017421	87.000000	-0.025876	0.033714	87.000000	0.434975	0.002356	87.000000	0.003493	0.027959	87.000000	-1.227426	0.014132	87.000000	-0.144707	0.033647	87.000000	-0.071532	0.062918	87.000000	-1.026335	0.070553	87.000000	-0.250910	0.047782
88	88.000000	0.175730	0.016274	88.000000	0.068918	0.029384	88.000000	0.797559	0.001714	88.000000	0.149811	0.017664	88.000000	-0.035486	0.034058	88.000000	0.432197	0.002720	88.000000	0.005288	0.026187	88.000000	-1.239943	0.012702	88.000000	-0.161369	0.033310	88.000000	-0.090372	0.060851	88.000000	-0.939361	0.061563	88.000000	-0.300403	0.042919
89	89.000000	0.175793	0.016415	89.000000	0.056620	0.029331	89.000000	0.795884	0.001986	89.000000	0.148810	0.017934	89.000000	-0.044292	0.034226	89.000000	0.428969	0.003019	89.000000	0.005963	0.024167	89.000000	-1.252786	0.012981	89.000000	-0.176780	0.032151	89.000000	-0.105737	0.058678	89.000000	-0.872451	0.053298	89.000000	-0.337467	0.036390
90	90.000000	0.175858	0.016545	90.000000	0.044193	0.029304	90.000000	0.794060	0.002244	90.000000	0.147675	0.018254	90.000000	-0.052528	0.034177	90.000000	0.425437	0.003213	90.000000	0.004877	0.022182	90.000000	-1.264847	0.015708	90.000000	-0.190620	0.030134	90.000000	-0.114430	0.057054	90.000000	-0.834005	0.051009	90.000000	-0.358432	0.029983
91	91.000000	0.175903	0.016657	91.000000	0.031651	0.029315	91.000000	0.792106	0.002476	91.000000	0.146491	0.018629	91.000000	-0.060527	0.033886	91.000000	0.421780	0.003276	91.000000	0.001282	0.021155	91.000000	-1.275230	0.019948	91.000000	-0.202022	0.027457	91.000000	-0.114953	0.056563	91.000000	-0.831447	0.059349	91.000000	-0.360981	0.027611
92	92.000000	0.175902	0.016746	92.000000	0.019016	0.029372	92.000000	0.790050	0.002671	92.000000	0.145348	0.019055	92.000000	-0.068681	0.033351	92.000000	0.418194	0.003193	92.000000	-0.005595	0.022181	92.000000	-1.283543	0.024425	92.000000	-0.209842	0.024436	92.000000	-0.107194	0.057166	92.000000	-0.869891	0.075314	92.000000	-0.344310	0.031508
93	93.000000	0.175816	0.016815	93.000000	0.006313	0.029478	93.000000	0.787934	0.002820	93.000000	0.144328	0.019521	93.000000	-0.077433	0.032601	93.000000	0.414876	0.002977	93.000000	-0.016495	0.025575	93.000000	-1.290428	0.028327	93.000000	-0.212773	0.021462	93.000000	-0.092937	0.058144	93.000000	-0.949512	0.092060	93.000000	-0.310024	0.038727
94	94.000000	0.175603	0.016869	94.000000	-0.006447	0.029628	94.000000	0.785813	0.002912	94.000000	0.143485	0.020014	94.000000	-0.087193	0.031696	94.000000	0.411990	0.002656	94.000000	-0.031793	0.030606	94.000000	-1.297315	0.031238	94.000000	-0.209839	0.019209	94.000000	-0.074816	0.058562	94.000000	-1.064785	0.103993	94.000000	-0.261559	0.045410
95	95.000000	0.175214	0.016918	95.000000	-0.019271	0.029813	95.000000	0.783751	0.002941	95.000000	0.142844	0.020518	95.000000	-0.098299	0.030723	95.000000	0.409660	0.002272	95.000000	-0.051347	0.036153	95.000000	-1.306227	0.032984	95.000000	-0.200559	0.018646	95.000000	-0.055968	0.057925	95.000000	-1.204061	0.107130	95.000000	-0.204006	0.049458
96	96.000000	0.174608	0.016973	96.000000	-0.032195	0.030025	96.000000	0.781817	0.002902	96.000000	0.142391	0.021019	96.000000	-0.110910	0.029777	96.000000	0.407948	0.001878	96.000000	-0.074034	0.041256	96.000000	-1.318450	0.033579	96.000000	-0.185191	0.020318	96.000000	-0.038733	0.056460	96.000000	-1.350437	0.100166	96.000000	-0.143046	0.050134
97	97.000000	0.173757	0.017043	97.000000	-0.045261	0.030255	97.000000	0.780069	0.002797	97.000000	0.142096	0.021504	97.000000	-0.125024	0.028950	97.000000	0.406859	0.001527	97.000000	-0.098171	0.045167	97.000000	-1.334436	0.033236	97.000000	-0.164493	0.023457	97.000000	-0.024523	0.054758	97.000000	-1.485644	0.083567	97.000000	-0.084035	0.047440
98	98.000000	0.172662	0.017139	98.000000	-0.058504	0.030495	98.000000	0.778539	0.002637	98.000000	0.141924	0.021968	98.000000	-0.140425	0.028297	98.000000	0.406329	0.001266	98.000000	-0.121839	0.047550	98.000000	-1.353201	0.032330	98.000000	-0.139627	0.026753	98.000000	-0.013118	0.053406	98.000000	-1.594909	0.060127	98.000000	-0.030490	0.041977
99	99.000000	0.171335	0.017270	99.000000	-0.071951	0.030738	99.000000	0.777283	0.002439	99.000000	0.141847	0.022407	99.000000	-0.156751	0.027858	99.000000	0.406298	0.001117	99.000000	-0.142819	0.048292	99.000000	-1.372641	0.031254	99.000000	-0.111381	0.029140	99.000000	-0.004485	0.051936	99.000000	-1.666178	0.034206	99.000000	0.015535	0.034796
100	100.000000	0.169803	0.017449	100.000000	-0.085613	0.030971	100.000000	0.776373	0.002223	100.000000	0.141848	0.022812	100.000000	-0.173517	0.027649	100.000000	0.406721	0.001053	100.000000	-0.158875	0.047460	100.000000	-1.389811	0.030245	100.000000	-0.080000	0.030029	100.000000	0.000825	0.048733	100.000000	-1.692287	0.012128	100.000000	0.053779	0.027368
101	101.000000	0.168150	0.017664	101.000000	-0.099410	0.031196	101.000000	0.775695	0.002009	101.000000	0.141892	0.023194	101.000000	-0.190439	0.027584	101.000000	0.407413	0.001033	101.000000	-0.171364	0.045890	101.000000	-1.404873	0.029538	101.000000	-0.046736	0.029912	101.000000	0.003933	0.044022	101.000000	-1.688962	0.015179	101.000000	0.087196	0.020730
